1493,1505,1494,1505
1493,1505,1494,1505
1493,1505,1494,1505
1493,1505,1494,1505
1493,1505,1494,1505
1493,1505,1494,1505
1494,1505,1494,1504
1494,1505,1495,1504
1494,1504,1495,1504
1495,1504,1495,1504
1495,1504,1496,1503
1495,1503,1496,1503
1496,1503,1496,1502
1496,1502,1497,1502
1497,1502,1497,1502
1497,1502,1498,1501
1498,1501,1498,1501
1498,1501,1498,1500
1498,1500,1499,1500
1499,1500,1499,1500
1499,1499,1499,1499
1500,1499,1500,1499
1500,1499,1500,1498
1500,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1497
1501,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1496
1503,1496,1503,1496
1503,1496,1503,1495
1503,1495,1504,1495
1504,1495,1504,1495
1504,1495,1504,1494
1504,1494,1504,1494
1505,1494,1505,1494
1505,1494,1505,1494
1505,1494,1505,1494
1505,1494,1505,1494
1505,1494,1505,1493
1505,1493,1505,1493
1506,1493,1506,1493
1506,1493,1506,1493
1506,1493,1506,1493
1506,1492,1506,1492
1507,1492,1507,1492
1507,1492,1507,1492
1507,1491,1507,1491
1508,1491,1508,1491
1508,1491,1508,1491
1508,1490,1508,1490
1508,1490,1508,1490
1508,1490,1508,1490
1509,1490,1508,1490
1508,1490,1508,1490
1508,1490,1508,1490
1508,1490,1508,1490
1508,1491,1508,1491
1508,1491,1508,1491
1508,1491,1508,1491
1507,1491,1507,1491
1507,1492,1507,1492
1507,1492,1507,1492
1506,1492,1506,1492
1506,1493,1506,1493
1506,1493,1506,1493
1505,1493,1505,1493
1505,1494,1505,1494
1505,1494,1505,1494
1504,1495,1504,1495
1504,1495,1504,1495
1503,1495,1503,1495
1503,1496,1503,1496
1502,1496,1503,1496
1502,1497,1502,1497
1502,1497,1502,1497
1501,1497,1501,1497
1501,1498,1501,1498
1501,1498,1501,1498
1500,1498,1500,1498
1500,1499,1500,1499
1500,1499,1500,1499
1499,1499,1499,1499
1499,1500,1499,1499
1499,1500,1499,1500
1498,1500,1499,1500
1498,1500,1498,1500
1498,1501,1498,1500
1498,1501,1498,1501
1497,1501,1498,1501
1497,1501,1498,1501
1497,1502,1497,1501
1497,1502,1497,1502
1496,1502,1497,1502
1496,1503,1496,1502
1496,1503,1496,1503
1495,1503,1496,1503
1495,1504,1495,1503
1494,1504,1495,1504
1494,1505,1495,1504
1494,1505,1494,1504
1493,1505,1494,1505
1493,1506,1494,1505
1493,1506,1493,1505
1492,1506,1493,1505
1492,1506,1493,1506
1492,1506,1493,1506
1492,1506,1493,1506
1492,1506,1493,1506
1492,1506,1493,1506
1492,1506,1493,1505
1493,1506,1493,1505
1493,1506,1494,1505
1493,1506,1494,1505
1493,1506,1494,1505
1493,1506,1494,1505
1493,1505,1494,1505
1493,1505,1494,1505
1493,1505,1494,1505
1493,1505,1494,1504
1494,1505,1494,1504
1494,1505,1494,1504
1494,1505,1494,1504
1494,1505,1494,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1494,1504
1494,1505,1494,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1505,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1504
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1494,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1495,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1502
1496,1503,1496,1502
1496,1503,1496,1502
1496,1503,1496,1502
1496,1503,1496,1502
1496,1503,1496,1502
1495,1503,1496,1502
1495,1503,1496,1502
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1502
1495,1503,1496,1502
1495,1503,1496,1502
1495,1503,1496,1502
1495,1503,1496,1502
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1504,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1503
1495,1503,1496,1502
1496,1503,1496,1502
1496,1503,1497,1502
1496,1503,1497,1502
1496,1503,1497,1502
1496,1502,1497,1502
1496,1502,1497,1501
1497,1502,1497,1501
1497,1502,1498,1501
1497,1501,1498,1501
1497,1501,1498,1501
1498,1501,1498,1500
1498,1501,1499,1500
1498,1500,1499,1500
1499,1500,1499,1499
1499,1500,1500,1499
1499,1499,1500,1499
1500,1499,1500,1498
1500,1499,1501,1498
1500,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1497
1501,1498,1501,1497
1501,1498,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1498,1502,1497
1501,1498,1501,1497
1501,1498,1501,1497
1501,1498,1501,1497
1501,1498,1501,1497
1501,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1498
1501,1498,1501,1497
1501,1498,1501,1497
1501,1498,1501,1497
1501,1498,1501,1497
1501,1498,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1502,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
1501,1497,1502,1497
